"trait","ID","Gene","No.case","No.contr","category","log_bf","mutation_rate","count_rate","high_background","true_z","true_rr"
"trait2","t2_GENE00017_v3","GENE00017",0,0,"C3",0,0.000108412524528578,0.000108412524528578,FALSE,0,1
"trait2","t2_GENE00017_v4","GENE00017",1,2,"C3",-1.68639895357023,0.000248101568093091,0.000248101568093091,FALSE,0,1
"trait2","t2_GENE00017_v5","GENE00017",0,1,"C1",-0.693147180559945,2.48635144710301e-05,2.48635144710301e-05,FALSE,0,1
"trait2","t2_GENE00017_v6","GENE00017",0,0,"C3",0,0.000183080859823724,0.000183080859823724,FALSE,0,1
"trait2","t2_GENE00017_v7","GENE00017",0,0,"C1",0,7.90609840684604e-05,7.90609840684604e-05,FALSE,0,1
"trait2","t2_GENE00017_v8","GENE00017",0,0,"C1",0,2.55341942258799e-07,2.55341942258799e-07,FALSE,0,1
"trait2","t2_GENE00017_v9","GENE00017",0,0,"C2",0,2.31488375247961e-06,2.31488375247961e-06,FALSE,0,1
"trait2","t2_GENE00017_v10","GENE00017",0,0,"C1",0,0.000122153718199263,0.000122153718199263,FALSE,0,1
"trait2","t2_GENE00017_v11","GENE00017",6,5,"C1",-1.03294525415074,0.000477845378011613,0.000477845378011613,FALSE,0,1
"trait2","t2_GENE00017_v12","GENE00017",4,5,"C1",-1.84387547036707,0.000437412883532091,0.000437412883532091,FALSE,0,1
"trait2","t2_GENE00017_v13","GENE00017",2,1,"C1",0.117783035656383,0.000297348880951874,0.000297348880951874,FALSE,0,1
"trait2","t2_GENE00017_v14","GENE00017",0,0,"C2",0,2.57715909421154e-06,2.57715909421154e-06,FALSE,0,1
"trait2","t2_GENE00017_v15","GENE00017",0,0,"C1",0,1.58614059861457e-05,1.58614059861457e-05,FALSE,0,1
"trait2","t2_GENE00018_v1","GENE00018",1,0,"C2",0.405465108108164,6.83371986402548e-05,6.83371986402548e-05,FALSE,0,1
"trait2","t2_GENE00018_v2","GENE00018",2,1,"C2",0.117783035656383,0.000267936119856177,0.000267936119856177,FALSE,0,1
"trait2","t2_GENE00018_v3","GENE00018",1,0,"C1",0.405465108108164,1.71116990379237e-05,1.71116990379237e-05,FALSE,0,1
"trait2","t2_GENE00018_v4","GENE00018",0,0,"C2",0,1.08722008609594e-05,1.08722008609594e-05,FALSE,0,1
"trait2","t2_GENE00018_v5","GENE00018",4,3,"C3",-1.25253437094037,0.000337030588520647,0.000337030588520647,FALSE,0,1
"trait2","t2_GENE00018_v6","GENE00018",0,0,"C2",0,2.77364969416975e-06,2.77364969416975e-06,FALSE,0,1
"trait2","t2_GENE00018_v7","GENE00018",2,4,"C2",-1.96165850602345,0.00037866029596247,0.00037866029596247,FALSE,0,1
"trait2","t2_GENE00018_v8","GENE00018",0,0,"C1",0,1.78896779739935e-05,1.78896779739935e-05,FALSE,0,1
"trait2","t2_GENE00018_v9","GENE00018",0,1,"C2",-0.693147180559945,0.000150083151043302,0.000150083151043302,FALSE,0,1
"trait2","t2_GENE00018_v10","GENE00018",8,7,"C1",-1.6083093990543,0.0017838962638834,0.0017838962638834,FALSE,0,1
"trait2","t2_GENE00018_v11","GENE00018",0,0,"C3",0,3.54978466661674e-05,3.54978466661674e-05,FALSE,0,1
"trait2","t2_GENE00018_v12","GENE00018",0,0,"C1",0,3.97073105730268e-05,3.97073105730268e-05,FALSE,0,1
"trait2","t2_GENE00018_v13","GENE00018",0,0,"C2",0,3.10301493568255e-05,3.10301493568255e-05,FALSE,0,1
"trait2","t2_GENE00018_v14","GENE00018",1,3,"C1",-1.67397643357167,0.000477836686378312,0.000477836686378312,FALSE,0,1
"trait2","t2_GENE00018_v15","GENE00018",3,2,"C2",-0.169899036795398,0.00035108248606176,0.00035108248606176,FALSE,0,1
"trait2","t2_GENE00019_v1","GENE00019",0,0,"C1",0,4.26017504363325e-06,4.26017504363325e-06,FALSE,0,1
"trait2","t2_GENE00019_v2","GENE00019",0,0,"C2",0,2.32008231499684e-05,2.32008231499684e-05,FALSE,0,1
"trait2","t2_GENE00019_v3","GENE00019",0,0,"C1",0,3.20296324536551e-05,3.20296324536551e-05,FALSE,0,1
"trait2","t2_GENE00019_v4","GENE00019",1,2,"C3",-1.68639895357023,0.000251663134857524,0.000251663134857524,FALSE,0,1
"trait2","t2_GENE00019_v5","GENE00019",2,3,"C2",-1.26851132546351,0.000404895632400168,0.000404895632400168,FALSE,0,1
"trait2","t2_GENE00019_v6","GENE00019",0,0,"C2",0,6.76240741319942e-07,6.76240741319942e-07,FALSE,0,1
"trait2","t2_GENE00019_v7","GENE00019",4,4,"C1",-1.15072828980712,0.000791535126374654,0.000791535126374654,FALSE,0,1
"trait2","t2_GENE00019_v8","GENE00019",0,0,"C3",0,9.85086192747439e-06,9.85086192747439e-06,FALSE,0,1
"trait2","t2_GENE00019_v9","GENE00019",2,2,"C2",-0.575364144903562,0.000342284378170351,0.000342284378170351,FALSE,0,1
"trait2","t2_GENE00019_v10","GENE00019",0,0,"C1",0,1.47138414448326e-05,1.47138414448326e-05,FALSE,0,1
"trait2","t2_GENE00019_v11","GENE00019",2,4,"C1",-1.96165850602345,0.000216590966843443,0.000216590966843443,FALSE,0,1
"trait2","t2_GENE00019_v12","GENE00019",0,0,"C1",0,4.43463852389808e-05,4.43463852389808e-05,FALSE,0,1
"trait2","t2_GENE00019_v13","GENE00019",0,0,"C2",0,5.0930039606236e-08,5.0930039606236e-08,FALSE,0,1
"trait2","t2_GENE00019_v14","GENE00019",0,0,"C1",0,1.69165225985841e-06,1.69165225985841e-06,FALSE,0,1
"trait2","t2_GENE00019_v15","GENE00019",13,17,"C1",-6.51245566411293,0.000568397085654839,0.0028419854282742,TRUE,0,1
"trait2","t2_GENE00020_v1","GENE00020",0,0,"C1",0,1.66837699080633e-07,1.66837699080633e-07,FALSE,0,1
"trait2","t2_GENE00020_v2","GENE00020",0,0,"C2",0,4.37593574828337e-05,4.37593574828337e-05,FALSE,0,1
"trait2","t2_GENE00020_v3","GENE00020",0,0,"C1",0,7.98205483137993e-06,7.98205483137993e-06,FALSE,0,1
"trait2","t2_GENE00020_v4","GENE00020",0,0,"C3",0,1.10539065804038e-08,1.10539065804038e-08,FALSE,0,1
"trait2","t2_GENE00020_v5","GENE00020",0,1,"C1",-0.693147180559945,1.68277440632307e-05,1.68277440632307e-05,FALSE,0,1
"trait2","t2_GENE00020_v6","GENE00020",0,0,"C1",0,4.18095321283076e-06,4.18095321283076e-06,FALSE,0,1
"trait2","t2_GENE00020_v7","GENE00020",0,0,"C2",0,5.51856345415925e-07,5.51856345415925e-07,FALSE,0,1
"trait2","t2_GENE00020_v8","GENE00020",0,1,"C1",-0.693147180559945,0.000211232188208964,0.000211232188208964,FALSE,0,1
"trait2","t2_GENE00020_v9","GENE00020",6,5,"C1",-1.03294525415074,0.000460258186513952,0.000460258186513952,FALSE,0,1
"trait2","t2_GENE00020_v10","GENE00020",0,0,"C1",0,7.55651746679938e-07,7.55651746679938e-07,FALSE,0,1
"trait2","t2_GENE00020_v11","GENE00020",0,0,"C1",0,1.84140265784962e-07,1.84140265784962e-07,FALSE,0,1
"trait2","t2_GENE00020_v12","GENE00020",0,0,"C1",0,6.34224289796219e-10,6.34224289796219e-10,FALSE,0,1
"trait2","t2_GENE00020_v13","GENE00020",1,1,"C1",-0.287682072451781,0.000219753293023237,0.000219753293023237,FALSE,0,1
"trait2","t2_GENE00020_v14","GENE00020",2,3,"C1",-1.26851132546351,0.00010699891905023,0.00010699891905023,FALSE,0,1
"trait2","t2_GENE00020_v15","GENE00020",0,0,"C2",0,3.46326605512561e-06,3.46326605512561e-06,FALSE,0,1
"trait2","t2_GENE00021_v1","GENE00021",1,0,"C2",0.405465108108164,8.32513129156237e-05,8.32513129156237e-05,FALSE,0,1
"trait2","t2_GENE00021_v2","GENE00021",1,1,"C1",-0.287682072451781,0.00012051292885015,0.00012051292885015,FALSE,0,1
"trait2","t2_GENE00021_v3","GENE00021",0,0,"C1",0,1.22238997671843e-05,1.22238997671843e-05,FALSE,0,1
"trait2","t2_GENE00021_v4","GENE00021",0,0,"C1",0,5.57969014353109e-05,5.57969014353109e-05,FALSE,0,1
"trait2","t2_GENE00021_v5","GENE00021",0,0,"C1",0,9.75562188021152e-07,9.75562188021152e-07,FALSE,0,1
"trait2","t2_GENE00021_v6","GENE00021",11,4,"C1",1.68752746695003,0.000685908493587006,0.000685908493587006,FALSE,0,1
"trait2","t2_GENE00021_v7","GENE00021",0,0,"C1",0,8.98886570830168e-13,8.98886570830168e-13,FALSE,0,1
"trait2","t2_GENE00021_v8","GENE00021",0,0,"C1",0,2.62793716320856e-06,2.62793716320856e-06,FALSE,0,1
"trait2","t2_GENE00021_v9","GENE00021",10,8,"C1",-1.49052636339792,0.00112993936484149,0.00112993936484149,FALSE,0,1
"trait2","t2_GENE00021_v10","GENE00021",5,6,"C2",-2.13155754281885,0.00131624081458949,0.00131624081458949,FALSE,0,1
"trait2","t2_GENE00021_v11","GENE00021",2,1,"C1",0.117783035656383,0.000454440454894472,0.000454440454894472,FALSE,0,1
"trait2","t2_GENE00021_v12","GENE00021",0,0,"C2",0,4.01214428500471e-05,4.01214428500471e-05,FALSE,0,1
"trait2","t2_GENE00021_v13","GENE00021",1,0,"C1",0.405465108108164,7.08238759532171e-05,7.08238759532171e-05,FALSE,0,1
"trait2","t2_GENE00021_v14","GENE00021",0,0,"C1",0,1.54640084080958e-05,7.73200420404789e-05,TRUE,0,1
"trait2","t2_GENE00021_v15","GENE00021",0,0,"C2",0,1.20040342793915e-07,1.20040342793915e-07,FALSE,0,1
"trait2","t2_GENE00022_v1","GENE00022",0,0,"C3",0,2.38241098052391e-05,2.38241098052391e-05,FALSE,0,1
"trait2","t2_GENE00022_v2","GENE00022",2,2,"C1",-0.575364144903562,0.000368861573618609,0.000368861573618609,FALSE,0,1
"trait2","t2_GENE00022_v3","GENE00022",0,0,"C1",0,6.34141039618797e-06,6.34141039618797e-06,FALSE,0,1
"trait2","t2_GENE00022_v4","GENE00022",0,0,"C1",0,9.13411140494436e-06,9.13411140494436e-06,FALSE,0,1
"trait2","t2_GENE00022_v5","GENE00022",1,2,"C1",-0.980829253011726,0.000130466971313827,0.000130466971313827,FALSE,0,1
"trait2","t2_GENE00022_v6","GENE00022",0,0,"C1",0,3.52215983986776e-05,3.52215983986776e-05,FALSE,0,1
"trait2","t2_GENE00022_v7","GENE00022",0,0,"C1",0,1.11011123430016e-06,1.11011123430016e-06,FALSE,0,1
"trait2","t2_GENE00022_v8","GENE00022",0,0,"C1",0,3.58488702787158e-06,3.58488702787158e-06,FALSE,0,1
"trait2","t2_GENE00022_v9","GENE00022",9,6,"C1",-0.509697110386194,0.00172358582643464,0.00172358582643464,FALSE,0,1
"trait2","t2_GENE00022_v10","GENE00022",0,0,"C3",0,1.93673409616458e-06,1.93673409616458e-06,FALSE,0,1
"trait2","t2_GENE00022_v11","GENE00022",0,0,"C2",0,2.01286933241436e-07,2.01286933241436e-07,FALSE,0,1
"trait2","t2_GENE00022_v12","GENE00022",8,4,"C2",0.471132142625533,0.000871414262483306,0.000871414262483306,FALSE,0,1
"trait2","t2_GENE00022_v13","GENE00022",0,1,"C1",-0.693147180559945,3.51721582395298e-05,0.000175860791197649,TRUE,0,1
"trait2","t2_GENE00022_v14","GENE00022",0,0,"C2",0,9.41617495552565e-06,9.41617495552565e-06,FALSE,0,1
"trait2","t2_GENE00022_v15","GENE00022",6,9,"C1",-3.80553397639052,0.000958468418269728,0.000958468418269728,FALSE,0,1
"trait2","t2_GENE00023_v1","GENE00023",0,1,"C3",-1.09861228866811,0.000182252751898881,0.000182252751898881,FALSE,0,1
"trait2","t2_GENE00023_v2","GENE00023",0,0,"C1",0,2.15958614787908e-06,2.15958614787908e-06,FALSE,0,1
"trait2","t2_GENE00023_v3","GENE00023",0,0,"C2",0,6.21009516168188e-06,6.21009516168188e-06,FALSE,0,1
"trait2","t2_GENE00023_v4","GENE00023",0,0,"C2",0,3.61689046094147e-05,3.61689046094147e-05,FALSE,0,1
"trait2","t2_GENE00023_v5","GENE00023",1,0,"C1",0.405465108108164,0.000277964679899874,0.000277964679899874,FALSE,0,1
"trait2","t2_GENE00023_v6","GENE00023",0,0,"C1",0,0.000124155666466184,0.000124155666466184,FALSE,0,1
"trait2","t2_GENE00023_v7","GENE00023",2,0,"C1",0.810930216216329,0.00034639793989529,0.00034639793989529,FALSE,0,1
"trait2","t2_GENE00023_v8","GENE00023",0,0,"C1",0,2.15112502906487e-06,2.15112502906487e-06,FALSE,0,1
"trait2","t2_GENE00023_v9","GENE00023",1,2,"C2",-0.980829253011726,0.000111142114875519,0.000111142114875519,FALSE,0,1
"trait2","t2_GENE00023_v10","GENE00023",1,0,"C1",0.405465108108164,0.000222893252299244,0.000222893252299244,FALSE,0,1
"trait2","t2_GENE00023_v11","GENE00023",0,0,"C2",0,3.80138400913756e-06,3.80138400913756e-06,FALSE,0,1
"trait2","t2_GENE00023_v12","GENE00023",0,0,"C1",0,1.44863762017001e-05,1.44863762017001e-05,FALSE,0,1
"trait2","t2_GENE00023_v13","GENE00023",0,0,"C1",0,9.39878537453371e-10,9.39878537453371e-10,FALSE,0,1
"trait2","t2_GENE00023_v14","GENE00023",0,0,"C1",0,2.64481357975157e-07,2.64481357975157e-07,FALSE,0,1
"trait2","t2_GENE00023_v15","GENE00023",2,1,"C3",-0.0769610411361288,0.000269263761902468,0.000269263761902468,FALSE,0,1
"trait2","t2_GENE00024_v1","GENE00024",0,0,"C1",0,1.04946859601908e-07,1.04946859601908e-07,FALSE,0,1
"trait2","t2_GENE00024_v2","GENE00024",0,0,"C3",0,5.9951422289836e-07,5.9951422289836e-07,FALSE,0,1
"trait2","t2_GENE00024_v3","GENE00024",0,0,"C1",0,7.66103939135687e-05,7.66103939135687e-05,FALSE,0,1
"trait2","t2_GENE00024_v4","GENE00024",0,0,"C1",0,4.10568328073522e-06,4.10568328073522e-06,FALSE,0,1
"trait2","t2_GENE00024_v5","GENE00024",1,0,"C1",0.405465108108164,0.000190612868228117,0.000190612868228117,FALSE,0,1
"trait2","t2_GENE00024_v6","GENE00024",2,3,"C1",-1.26851132546351,0.000288094627636144,0.000288094627636144,FALSE,0,1
"trait2","t2_GENE00024_v7","GENE00024",0,0,"C1",0,2.07355766191955e-08,2.07355766191955e-08,FALSE,0,1
"trait2","t2_GENE00024_v8","GENE00024",0,0,"C3",0,1.92876237830251e-05,1.92876237830251e-05,FALSE,0,1
"trait2","t2_GENE00024_v9","GENE00024",0,0,"C2",0,6.93570159043184e-08,3.46785079521592e-07,TRUE,0,1
"trait2","t2_GENE00024_v10","GENE00024",0,0,"C1",0,6.03038569615302e-06,6.03038569615302e-06,FALSE,0,1
"trait2","t2_GENE00024_v11","GENE00024",0,0,"C1",0,2.33145917983116e-09,2.33145917983116e-09,FALSE,0,1
"trait2","t2_GENE00024_v12","GENE00024",8,2,"C1",1.85742650374543,0.000666752910199728,0.000666752910199728,FALSE,0,1
"trait2","t2_GENE00024_v13","GENE00024",0,3,"C1",-2.07944154167984,0.000354268574066258,0.000354268574066258,FALSE,0,1
"trait2","t2_GENE00024_v14","GENE00024",0,0,"C3",0,3.78831211224467e-05,3.78831211224467e-05,FALSE,0,1
"trait2","t2_GENE00024_v15","GENE00024",0,0,"C2",0,1.39288132371622e-05,1.39288132371622e-05,FALSE,0,1
"trait2","t2_GENE00025_v1","GENE00025",0,0,"C3",0,8.8378469444229e-06,8.8378469444229e-06,FALSE,0,1
"trait2","t2_GENE00025_v2","GENE00025",3,0,"C1",1.21639532432449,0.000408206189941555,0.000408206189941555,FALSE,0,1
"trait2","t2_GENE00025_v3","GENE00025",0,0,"C1",0,9.611106396701e-05,9.611106396701e-05,FALSE,0,1
"trait2","t2_GENE00025_v4","GENE00025",1,0,"C2",0.405465108108164,5.4755660473836e-05,5.4755660473836e-05,FALSE,0,1
"trait2","t2_GENE00025_v5","GENE00025",0,0,"C1",0,1.02789530711235e-07,5.13947653556175e-07,TRUE,0,1
"trait2","t2_GENE00025_v6","GENE00025",0,2,"C1",-1.38629436111989,5.069830926014e-05,5.069830926014e-05,FALSE,0,1
"trait2","t2_GENE00025_v7","GENE00025",0,1,"C2",-0.693147180559945,9.04419095002771e-05,9.04419095002771e-05,FALSE,0,1
"trait2","t2_GENE00025_v8","GENE00025",1,0,"C2",0.405465108108164,0.000119939078748938,0.000119939078748938,FALSE,0,1
"trait2","t2_GENE00025_v9","GENE00025",0,1,"C2",-0.693147180559945,0.000190443306514523,0.000190443306514523,FALSE,0,1
"trait2","t2_GENE00025_v10","GENE00025",0,0,"C1",0,0.000241509428036035,0.000241509428036035,FALSE,0,1
"trait2","t2_GENE00025_v11","GENE00025",0,0,"C1",0,3.70624409580946e-05,3.70624409580946e-05,FALSE,0,1
"trait2","t2_GENE00025_v12","GENE00025",0,2,"C1",-1.38629436111989,0.000134561035191012,0.000134561035191012,FALSE,0,1
"trait2","t2_GENE00025_v13","GENE00025",0,1,"C2",-0.693147180559945,6.83662671304925e-05,6.83662671304925e-05,FALSE,0,1
"trait2","t2_GENE00025_v14","GENE00025",3,6,"C1",-2.94248775903518,0.000332036292338202,0.000332036292338202,FALSE,0,1
"trait2","t2_GENE00025_v15","GENE00025",0,0,"C2",0,4.7993968625393e-11,4.7993968625393e-11,FALSE,0,1
"trait2","t2_GENE00026_v1","GENE00026",1,0,"C3",0.510825623765991,0.000257270996537487,0.000257270996537487,FALSE,0,1
"trait2","t2_GENE00026_v2","GENE00026",1,0,"C2",0.405465108108164,8.22816209037905e-05,8.22816209037905e-05,FALSE,0,1
"trait2","t2_GENE00026_v3","GENE00026",0,0,"C2",0,4.48592927687566e-05,4.48592927687566e-05,FALSE,0,1
"trait2","t2_GENE00026_v4","GENE00026",2,1,"C3",-0.0769610411361288,0.000118521646520132,0.000118521646520132,FALSE,0,1
"trait2","t2_GENE00026_v5","GENE00026",4,1,"C2",0.928713251872713,0.000290561428919364,0.000290561428919364,FALSE,0,1
"trait2","t2_GENE00026_v6","GENE00026",2,1,"C1",0.117783035656383,0.000200696573726062,0.000200696573726062,FALSE,0,1
"trait2","t2_GENE00026_v7","GENE00026",0,0,"C2",0,2.2244805916634e-05,0.00011122402958317,TRUE,0,1
"trait2","t2_GENE00026_v8","GENE00026",1,1,"C1",-0.287682072451781,0.000155939838712696,0.000155939838712696,FALSE,0,1
"trait2","t2_GENE00026_v9","GENE00026",0,0,"C1",0,7.25490974797947e-05,7.25490974797947e-05,FALSE,0,1
"trait2","t2_GENE00026_v10","GENE00026",0,0,"C2",0,3.23220881317999e-06,3.23220881317999e-06,FALSE,0,1
"trait2","t2_GENE00026_v11","GENE00026",0,0,"C1",0,1.3776941392875e-10,1.3776941392875e-10,FALSE,0,1
"trait2","t2_GENE00026_v12","GENE00026",0,0,"C1",0,4.04595040423502e-07,4.04595040423502e-07,FALSE,0,1
"trait2","t2_GENE00026_v13","GENE00026",2,0,"C1",0.810930216216329,0.000143478288954174,0.000143478288954174,FALSE,0,1
"trait2","t2_GENE00026_v14","GENE00026",0,0,"C2",0,2.54010567829919e-06,2.54010567829919e-06,FALSE,0,1
"trait2","t2_GENE00026_v15","GENE00026",3,2,"C2",-0.169899036795398,0.000536605689677946,0.000536605689677946,FALSE,0,1
"trait2","t2_GENE00027_v1","GENE00027",0,1,"C1",-0.693147180559945,7.70664544055888e-05,7.70664544055888e-05,FALSE,0,1
"trait2","t2_GENE00027_v2","GENE00027",2,0,"C1",0.810930216216329,3.11178193080291e-05,3.11178193080291e-05,FALSE,0,1
"trait2","t2_GENE00027_v3","GENE00027",0,0,"C1",0,0.000129068085790941,0.000129068085790941,FALSE,0,1
"trait2","t2_GENE00027_v4","GENE00027",0,0,"C1",0,6.91599514199018e-06,6.91599514199018e-06,FALSE,0,1
"trait2","t2_GENE00027_v5","GENE00027",2,0,"C1",0.810930216216329,5.69676896934792e-05,0.000284838448467396,TRUE,0,1
"trait2","t2_GENE00027_v6","GENE00027",2,0,"C2",0.810930216216329,5.36545730986731e-05,0.000268272865493365,TRUE,0,1
"trait2","t2_GENE00027_v7","GENE00027",5,2,"C2",0.641031179420932,0.000448297514790231,0.000448297514790231,FALSE,0,1
"trait2","t2_GENE00027_v8","GENE00027",4,3,"C1",-0.457581109247178,0.000713450677894332,0.000713450677894332,FALSE,0,1
"trait2","t2_GENE00027_v9","GENE00027",1,2,"C3",-1.68639895357023,0.000421748129185594,0.000421748129185594,FALSE,0,1
"trait2","t2_GENE00027_v10","GENE00027",12,10,"C1",-2.06589050830148,0.000285615758344102,0.00142807879172051,TRUE,0,1
"trait2","t2_GENE00027_v11","GENE00027",0,1,"C2",-0.693147180559945,2.4108283573178e-05,2.4108283573178e-05,FALSE,0,1
"trait2","t2_GENE00027_v12","GENE00027",0,0,"C2",0,3.57903355729987e-11,3.57903355729987e-11,FALSE,0,1
"trait2","t2_GENE00027_v13","GENE00027",0,0,"C2",0,2.72490314292098e-05,2.72490314292098e-05,FALSE,0,1
"trait2","t2_GENE00027_v14","GENE00027",0,0,"C1",0,7.01098467528938e-06,7.01098467528938e-06,FALSE,0,1
"trait2","t2_GENE00027_v15","GENE00027",0,0,"C1",0,3.54313625471357e-06,3.54313625471357e-06,FALSE,0,1
"trait2","t2_GENE00028_v1","GENE00028",0,0,"C3",0,5.34846315677969e-06,5.34846315677969e-06,FALSE,0,1
"trait2","t2_GENE00028_v2","GENE00028",0,0,"C1",0,1.19547653733377e-09,1.19547653733377e-09,FALSE,0,1
"trait2","t2_GENE00028_v3","GENE00028",0,1,"C3",-1.09861228866811,4.44713605920831e-05,4.44713605920831e-05,FALSE,0,1
"trait2","t2_GENE00028_v4","GENE00028",1,1,"C1",-0.287682072451781,6.02962593213016e-05,6.02962593213016e-05,FALSE,0,1
"trait2","t2_GENE00028_v5","GENE00028",0,1,"C1",-0.693147180559945,0.000133766302151195,0.000133766302151195,FALSE,0,1
"trait2","t2_GENE00028_v6","GENE00028",0,0,"C1",0,3.3082963073354e-06,3.3082963073354e-06,FALSE,0,1
"trait2","t2_GENE00028_v7","GENE00028",6,3,"C1",0.35334910696915,0.000152226352800278,0.00076113176400139,TRUE,0,1
"trait2","t2_GENE00028_v8","GENE00028",1,0,"C3",0.510825623765991,9.60635299554657e-05,9.60635299554657e-05,FALSE,0,1
"trait2","t2_GENE00028_v9","GENE00028",3,1,"C2",0.523248143764547,0.000492065036680167,0.000492065036680167,FALSE,0,1
"trait2","t2_GENE00028_v10","GENE00028",7,7,"C1",-2.01377450716246,0.000673653860968398,0.000673653860968398,FALSE,0,1
"trait2","t2_GENE00028_v11","GENE00028",2,1,"C2",0.117783035656383,0.000361343326268886,0.000361343326268886,FALSE,0,1
"trait2","t2_GENE00028_v12","GENE00028",2,1,"C1",0.117783035656383,0.000231028521679759,0.000231028521679759,FALSE,0,1
"trait2","t2_GENE00028_v13","GENE00028",1,2,"C2",-0.980829253011726,0.000222538251318259,0.000222538251318259,FALSE,0,1
"trait2","t2_GENE00028_v14","GENE00028",0,0,"C1",0,1.00848423701498e-05,1.00848423701498e-05,FALSE,0,1
"trait2","t2_GENE00028_v15","GENE00028",1,3,"C1",-1.67397643357167,0.000131485024022495,0.000131485024022495,FALSE,0,1
"trait2","t2_GENE00029_v1","GENE00029",1,0,"C1",0.405465108108164,4.29830114142876e-05,4.29830114142876e-05,FALSE,0,1
"trait2","t2_GENE00029_v2","GENE00029",0,2,"C1",-1.38629436111989,0.0001347624518485,0.0001347624518485,FALSE,0,1
"trait2","t2_GENE00029_v3","GENE00029",2,2,"C1",-0.575364144903562,0.000453738713302102,0.000453738713302102,FALSE,0,1
"trait2","t2_GENE00029_v4","GENE00029",5,5,"C2",-1.4384103622589,0.000913395303505795,0.000913395303505795,FALSE,0,1
"trait2","t2_GENE00029_v5","GENE00029",0,0,"C2",0,1.74195825530224e-06,1.74195825530224e-06,FALSE,0,1
"trait2","t2_GENE00029_v6","GENE00029",0,0,"C1",0,5.7604261969053e-06,5.7604261969053e-06,FALSE,0,1
"trait2","t2_GENE00029_v7","GENE00029",0,1,"C1",-0.693147180559945,0.000176966930095005,0.000176966930095005,FALSE,0,1
"trait2","t2_GENE00029_v8","GENE00029",0,0,"C1",0,1.05968364358753e-07,1.05968364358753e-07,FALSE,0,1
"trait2","t2_GENE00029_v9","GENE00029",0,0,"C1",0,2.10364700383572e-05,2.10364700383572e-05,FALSE,0,1
"trait2","t2_GENE00029_v10","GENE00029",14,26,"C1",-12.3453151810443,0.00320445608357695,0.00320445608357695,FALSE,0,1
"trait2","t2_GENE00029_v11","GENE00029",4,0,"C1",1.62186043243266,3.41103078245652e-05,0.000170551539122826,TRUE,0,1
"trait2","t2_GENE00029_v12","GENE00029",0,1,"C3",-1.09861228866811,0.000131752359448933,0.000131752359448933,FALSE,0,1
"trait2","t2_GENE00029_v13","GENE00029",0,0,"C1",0,3.71370147257561e-11,3.71370147257561e-11,FALSE,0,1
"trait2","t2_GENE00029_v14","GENE00029",0,1,"C1",-0.693147180559945,2.38023871100619e-06,2.38023871100619e-06,FALSE,0,1
"trait2","t2_GENE00029_v15","GENE00029",0,0,"C1",0,2.32236653470367e-07,2.32236653470367e-07,FALSE,0,1
"trait2","t2_GENE00030_v1","GENE00030",3,1,"C2",0.523248143764547,0.000362210575819105,0.000362210575819105,FALSE,0,1
"trait2","t2_GENE00030_v2","GENE00030",0,0,"C3",0,1.03599159725144e-05,1.03599159725144e-05,FALSE,0,1
"trait2","t2_GENE00030_v3","GENE00030",0,0,"C3",0,1.54006093251138e-08,1.54006093251138e-08,FALSE,0,1
"trait2","t2_GENE00030_v4","GENE00030",0,3,"C1",-2.07944154167984,0.000107719180944818,0.000107719180944818,FALSE,0,1
"trait2","t2_GENE00030_v5","GENE00030",0,0,"C2",0,6.66268447507124e-05,6.66268447507124e-05,FALSE,0,1
"trait2","t2_GENE00030_v6","GENE00030",0,0,"C2",0,1.79868405533802e-05,1.79868405533802e-05,FALSE,0,1
"trait2","t2_GENE00030_v7","GENE00030",1,0,"C2",0.405465108108164,2.61305867455422e-05,2.61305867455422e-05,FALSE,0,1
"trait2","t2_GENE00030_v8","GENE00030",0,0,"C1",0,1.76892043409318e-05,1.76892043409318e-05,FALSE,0,1
"trait2","t2_GENE00030_v9","GENE00030",4,3,"C1",-0.457581109247178,0.000843399232194765,0.000843399232194765,FALSE,0,1
"trait2","t2_GENE00030_v10","GENE00030",5,3,"C1",-0.052116001139014,0.000910488400243327,0.000910488400243327,FALSE,0,1
"trait2","t2_GENE00030_v11","GENE00030",1,0,"C2",0.405465108108164,2.7876246250975e-05,2.7876246250975e-05,FALSE,0,1
"trait2","t2_GENE00030_v12","GENE00030",0,0,"C2",0,2.58145097748901e-09,2.58145097748901e-09,FALSE,0,1
"trait2","t2_GENE00030_v13","GENE00030",3,4,"C2",-1.55619339791529,0.000730420501501608,0.000730420501501608,FALSE,0,1
"trait2","t2_GENE00030_v14","GENE00030",0,0,"C1",0,2.26608821161626e-06,2.26608821161626e-06,FALSE,0,1
"trait2","t2_GENE00030_v15","GENE00030",1,2,"C2",-0.980829253011726,5.48741962320681e-05,5.48741962320681e-05,FALSE,0,1
"trait2","t2_GENE00031_v1","GENE00031",0,0,"C1",0,2.48282492476664e-05,2.48282492476664e-05,FALSE,0,1
"trait2","t2_GENE00031_v2","GENE00031",5,5,"C2",-1.4384103622589,0.000398131130701968,0.000398131130701968,FALSE,0,1
"trait2","t2_GENE00031_v3","GENE00031",2,3,"C1",-1.26851132546351,0.00026138988526103,0.00026138988526103,FALSE,0,1
"trait2","t2_GENE00031_v4","GENE00031",1,0,"C2",0.405465108108164,9.70738326551057e-05,9.70738326551057e-05,FALSE,0,1
